step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
7,PAYMENT,7456,C1391708169,121895,0,M1566986209,0,0,0,0
7,PAYMENT,7466,C1434751602,32510,0,M783882087,0,0,0,0
7,PAYMENT,7471,C1185817546,45889,0,M958623562,0,0,0,0
7,PAYMENT,7485,C583293918,16437,0,M1235693013,0,0,0,0
7,PAYMENT,7485,C734524557,5034,0,M60376816,0,0,0,0
7,PAYMENT,7496,C1994507667,348483,0,M691098469,0,0,0,0
7,PAYMENT,7498,C735523757,17559,0,M1546887603,0,0,0,0
7,PAYMENT,7503,C1535371604,182,0,M491672911,0,0,0,0
7,PAYMENT,7509,C1129292627,30272,0,M270625801,0,0,0,0
7,PAYMENT,7511,C602244580,122,0,M2115587464,0,0,0,0
7,PAYMENT,7533,C1012364136,21880,0,M1472719920,0,0,0,0
7,PAYMENT,7545,C1197641827,0,0,M1030218707,0,0,0,0
7,PAYMENT,7548,C1297259967,30419,0,M1986270265,0,0,0,0
7,PAYMENT,7551,C814630491,108761,0,M115857872,0,0,0,0
7,PAYMENT,7553,C1741217770,620095,0,M5485738,0,0,0,0
7,PAYMENT,7554,C513953087,35036,0,M1549979843,0,0,0,0
7,PAYMENT,7556,C1423360486,93,0,M63508873,0,0,0,0
7,PAYMENT,7567,C2140397330,11048,0,M870270157,0,0,0,0
7,PAYMENT,7575,C2078290700,30724,0,M425754658,0,0,0,0
7,PAYMENT,7577,C232427712,103313,0,M1196861715,0,0,0,0
7,PAYMENT,7579,C190428863,518,0,M1283659601,0,0,0,0
7,PAYMENT,7580,C569284899,16123,0,M1136685930,0,0,0,0
7,PAYMENT,7580,C807396489,3330,0,M904100768,0,0,0,0
7,PAYMENT,7581,C1822591511,9054,0,M1992264544,0,0,0,0
7,PAYMENT,7591,C885186621,20780,0,M400867034,0,0,0,0
7,PAYMENT,7624,C296586505,31904,0,M1976267310,0,0,0,0
7,PAYMENT,7625,C343298013,8301,0,M1076879089,0,0,0,0
7,PAYMENT,7630,C431176461,3040,0,M1380654657,0,0,0,0
7,PAYMENT,7630,C1741101308,66761,0,M401707771,0,0,0,0
7,PAYMENT,7649,C1356704515,37454,0,M977320966,0,0,0,0
7,PAYMENT,7656,C1697269295,113568,0,M898364926,0,0,0,0
7,PAYMENT,7667,C1060941022,14735,0,M2132639902,0,0,0,0
7,PAYMENT,7669,C1583973952,10792,0,M125590436,0,0,0,0
7,PAYMENT,7670,C341062557,0,0,M502851205,0,0,0,0
7,PAYMENT,7679,C1575060779,665494,0,M966929548,0,0,0,0
7,PAYMENT,7690,C1403896065,279043,0,M1341858364,0,0,0,0
7,PAYMENT,7704,C1766274904,158361,0,M2063469051,0,0,0,0
7,PAYMENT,7706,C667591046,47047,0,M1858051117,0,0,0,0
7,PAYMENT,7708,C1250173850,41175,0,M188369322,0,0,0,0
7,PAYMENT,7721,C20814048,0,0,M7092513,0,0,0,0
7,PAYMENT,7731,C1635606535,15654,0,M1321739815,0,0,0,0
7,PAYMENT,7736,C880232946,225,0,M1504675381,0,0,0,0
7,PAYMENT,7747,C444981859,661,0,M530056966,0,0,0,0
7,PAYMENT,7752,C16367694,5775249,0,M1640334482,0,0,0,0
7,PAYMENT,7754,C996283719,14253,0,M2040419352,0,0,0,0
7,PAYMENT,7755,C1054234165,40114,0,M1916222987,0,0,0,0
7,PAYMENT,7762,C751475385,11946,0,M995364892,0,0,0,0
7,PAYMENT,7770,C1376696824,3874,0,M1053596586,0,0,0,0
7,PAYMENT,7771,C759652070,488,0,M134539897,0,0,0,0
7,PAYMENT,7773,C131020100,12892,0,M1082654713,0,0,0,0
7,PAYMENT,7782,C127083661,0,0,M1731311293,0,0,0,0
7,PAYMENT,7789,C968347697,11004,0,M1082053838,0,0,0,0
7,PAYMENT,7791,C1254672163,0,0,M1888657743,0,0,0,0
7,PAYMENT,7793,C269339862,100585,0,M1737696383,0,0,0,0
7,PAYMENT,7793,C14568919,10640,0,M263448284,0,0,0,0
7,PAYMENT,7793,C1547127622,30218,0,M1903341753,0,0,0,0
7,PAYMENT,7806,C417785925,25856,0,M1034431300,0,0,0,0
7,PAYMENT,7807,C1720328101,31514,0,M331561490,0,0,0,0
7,PAYMENT,7826,C290204715,269069,0,M242812591,0,0,0,0
7,PAYMENT,7826,C859361949,102206,0,M1579030959,0,0,0,0
7,PAYMENT,7837,C655818722,0,0,M841555342,0,0,0,0
7,PAYMENT,7839,C769002608,0,0,M479184088,0,0,0,0
7,PAYMENT,7844,C570932385,205547,0,M1721002361,0,0,0,0
7,PAYMENT,7846,C831510824,9963,0,M1275524767,0,0,0,0
7,PAYMENT,7855,C2135351637,0,0,M913816048,0,0,0,0
7,PAYMENT,7859,C1738128787,11702,0,M129214241,0,0,0,0
7,PAYMENT,7863,C1244858050,0,0,M1939146248,0,0,0,0
7,PAYMENT,7864,C1682716048,202823,0,M778097908,0,0,0,0
7,PAYMENT,7879,C391999605,4519,0,M1135528450,0,0,0,0
7,PAYMENT,7901,C1579049175,1418,0,M567123588,0,0,0,0
7,PAYMENT,7907,C1264384309,0,0,M650601476,0,0,0,0
7,PAYMENT,7908,C1017477886,16026,0,M1671041425,0,0,0,0
7,PAYMENT,7909,C1156231600,0,0,M1177013603,0,0,0,0
7,PAYMENT,7914,C1814410157,59980,0,M552748668,0,0,0,0
7,PAYMENT,7918,C833306055,590,0,M1276683030,0,0,0,0
7,PAYMENT,7922,C117559504,44792,0,M865012080,0,0,0,0
7,PAYMENT,7923,C1278416571,57533,0,M1295844041,0,0,0,0
7,PAYMENT,7926,C40245733,0,0,M1147103911,0,0,0,0
7,PAYMENT,7939,C1397368945,2320,0,M1790564803,0,0,0,0
7,PAYMENT,7939,C1234453970,10744,0,M1532556857,0,0,0,0
7,PAYMENT,7947,C406260847,14831,0,M1274114436,0,0,0,0
7,PAYMENT,7953,C163647132,704667,0,M722973854,0,0,0,0
7,PAYMENT,7957,C231091004,84515,0,M386007559,0,0,0,0
7,PAYMENT,7970,C866798138,2029,0,M202632707,0,0,0,0
7,PAYMENT,7973,C1554840138,0,0,M1632690629,0,0,0,0
7,PAYMENT,7981,C228699094,21225,0,M265297349,0,0,0,0
7,PAYMENT,7983,C1963987867,0,0,M2014191947,0,0,0,0
7,PAYMENT,7984,C1232932696,36186,0,M1931543168,0,0,0,0
7,PAYMENT,7991,C1819657704,100526,0,M1765232168,0,0,0,0
7,PAYMENT,7997,C2011240580,252,0,M680941254,0,0,0,0
7,PAYMENT,8017,C935571168,0,0,M1436945204,0,0,0,0
7,PAYMENT,8023,C545724595,16611,0,M939043159,0,0,0,0
7,PAYMENT,8036,C1504315343,0,0,M1194273408,0,0,0,0
7,PAYMENT,8042,C1483467306,1255,0,M48946225,0,0,0,0
7,PAYMENT,8044,C716238420,14864,0,M431194126,0,0,0,0
7,PAYMENT,8045,C1365940203,21411,0,M4964230,0,0,0,0
7,PAYMENT,8061,C1963404606,130145,0,M1296008802,0,0,0,0
7,PAYMENT,8061,C1476625795,12624,0,M105451526,0,0,0,0
7,PAYMENT,8066,C1186638861,1272277,0,M1228179933,0,0,0,0
7,PAYMENT,8072,C1455386398,463,0,M1254252690,0,0,0,0
7,PAYMENT,8076,C783262297,1910,0,M1789024671,0,0,0,0
7,PAYMENT,8092,C1837019836,155574,0,M2088894144,0,0,0,0
7,PAYMENT,8100,C560775952,14401,0,M1622092603,0,0,0,0
7,PAYMENT,8105,C1153801889,1175,0,M310623993,0,0,0,0
7,PAYMENT,8113,C9801708,21072,0,M315465224,0,0,0,0
7,PAYMENT,8118,C1327890777,1165350,0,M1864085828,0,0,0,0
7,PAYMENT,8119,C1641694389,206598,0,M322507529,0,0,0,0
7,PAYMENT,8123,C425511099,6925,0,M2063660633,0,0,0,0
7,PAYMENT,8129,C411771469,0,0,M2014724716,0,0,0,0
7,PAYMENT,8135,C665102480,421519,0,M1196296884,0,0,0,0
7,PAYMENT,8151,C1648385724,261243,0,M1622667356,0,0,0,0
7,PAYMENT,8152,C1689390492,21789,0,M1875112359,0,0,0,0
7,PAYMENT,8163,C78172489,89639,0,M1747913106,0,0,0,0
7,PAYMENT,8164,C96668486,9957,0,M686321204,0,0,0,0
7,PAYMENT,8166,C2011281484,22136,0,M316204726,0,0,0,0
7,PAYMENT,8170,C1847707373,176168,0,M1975716431,0,0,0,0
7,PAYMENT,8180,C865504714,0,0,M1161768166,0,0,0,0
7,PAYMENT,8181,C2018981974,100158,0,M876945614,0,0,0,0
7,PAYMENT,8186,C387516599,105868,0,M366580387,0,0,0,0
7,PAYMENT,8189,C1672133594,2174,0,M1939438059,0,0,0,0
7,PAYMENT,8189,C1446632697,37651,0,M560346359,0,0,0,0
7,PAYMENT,8198,C321238694,325,0,M1910492313,0,0,0,0
7,PAYMENT,8205,C1093843474,25765,0,M1324932101,0,0,0,0
7,PAYMENT,8214,C882685447,27997,0,M1033793042,0,0,0,0
7,PAYMENT,8225,C1799221572,49544,0,M1736549441,0,0,0,0
7,PAYMENT,8235,C621942110,9923,0,M250977006,0,0,0,0
7,PAYMENT,8237,C2118900148,31682,0,M54860016,0,0,0,0
7,PAYMENT,8246,C18455185,3148,0,M977000076,0,0,0,0
7,PAYMENT,8250,C692782171,545,0,M42314793,0,0,0,0
7,PAYMENT,8251,C310691480,50108,0,M778859789,0,0,0,0
7,PAYMENT,8257,C845635028,57116,0,M592520538,0,0,0,0
7,PAYMENT,8258,C229388668,29921,0,M383980581,0,0,0,0
7,PAYMENT,8272,C1903821474,10573,0,M1425928133,0,0,0,0
7,PAYMENT,8283,C1790372915,177501,0,M1497982409,0,0,0,0
7,PAYMENT,8283,C1977800985,0,0,M737187137,0,0,0,0
7,PAYMENT,8288,C494393798,26337,0,M744180625,0,0,0,0
7,PAYMENT,8293,C1912960164,5030,0,M337645549,0,0,0,0
7,PAYMENT,8296,C1630399152,50447,0,M2117146187,0,0,0,0
7,PAYMENT,8306,C2085713242,0,0,M428698567,0,0,0,0
7,PAYMENT,8309,C392367921,32150,0,M116735306,0,0,0,0
7,PAYMENT,8309,C90332066,0,0,M1203500109,0,0,0,0
7,PAYMENT,8311,C629850598,20653,0,M1226784688,0,0,0,0
7,PAYMENT,8324,C146335014,10319,0,M1962998000,0,0,0,0
7,PAYMENT,8324,C129948131,146097,0,M341136601,0,0,0,0
7,PAYMENT,8326,C1122260165,10468,0,M2004608652,0,0,0,0
7,PAYMENT,8333,C412482742,24884,0,M2138956500,0,0,0,0
7,PAYMENT,8334,C783323948,55835,0,M136544977,0,0,0,0
7,PAYMENT,8336,C1257606779,21228,0,M97728322,0,0,0,0
7,PAYMENT,8337,C969489142,402584,0,M956551113,0,0,0,0
7,PAYMENT,8337,C315224555,137,0,M414867198,0,0,0,0
7,PAYMENT,8337,C503859750,144928,0,M834871206,0,0,0,0
7,PAYMENT,8355,C3489014,0,0,M1763977540,0,0,0,0
7,PAYMENT,8359,C1959734623,0,0,M347701627,0,0,0,0
7,PAYMENT,8369,C1605410974,22416,0,M1932244125,0,0,0,0
7,PAYMENT,8369,C938121992,10010,0,M1798726228,0,0,0,0
7,PAYMENT,8374,C1521147870,169199,0,M1168717285,0,0,0,0
7,PAYMENT,8375,C769354865,791,0,M703665376,0,0,0,0
7,PAYMENT,8375,C1049553497,0,0,M531855844,0,0,0,0
7,PAYMENT,8400,C1965803324,12006,0,M1810260034,0,0,0,0
7,PAYMENT,8401,C1010930977,32301,0,M1433338097,0,0,0,0
7,PAYMENT,8407,C2012087675,9263,0,M1256815829,0,0,0,0
7,PAYMENT,8423,C1238505829,69899,0,M1268374728,0,0,0,0
7,PAYMENT,8425,C419686629,126,0,M1730922138,0,0,0,0
7,PAYMENT,8427,C995695111,843931,0,M149683647,0,0,0,0
7,PAYMENT,8435,C246979147,80284,0,M279104407,0,0,0,0
7,PAYMENT,8437,C735776066,0,0,M418909736,0,0,0,0
7,PAYMENT,8441,C1787437249,50063,0,M930022621,0,0,0,0
7,PAYMENT,8449,C1287460787,55611,0,M979132425,0,0,0,0
7,PAYMENT,8451,C423803910,69739,0,M665440582,0,0,0,0
7,PAYMENT,8472,C954395038,1506,0,M2049079655,0,0,0,0
7,PAYMENT,8477,C1234748794,28346,0,M1571774117,0,0,0,0
7,PAYMENT,8478,C59303473,32175,0,M933965532,0,0,0,0
7,PAYMENT,8478,C1712704558,10589,0,M224888598,0,0,0,0
7,PAYMENT,8480,C841428235,126780,0,M2084165743,0,0,0,0
7,PAYMENT,8498,C1060423035,46759,0,M1307861467,0,0,0,0
7,PAYMENT,8501,C1323418266,10846,0,M42801967,0,0,0,0
7,PAYMENT,8502,C1374596618,5283,0,M1992478722,0,0,0,0
7,PAYMENT,8521,C49005820,22108,0,M1558064902,0,0,0,0
7,PAYMENT,8525,C1435794295,0,0,M109525828,0,0,0,0
7,PAYMENT,8529,C1502671019,531,0,M869529055,0,0,0,0
7,PAYMENT,8529,C1926602212,6675,0,M1920212100,0,0,0,0
7,PAYMENT,8545,C1320640575,0,0,M1272912830,0,0,0,0
7,PAYMENT,8554,C665850442,369,0,M1749613291,0,0,0,0
7,PAYMENT,8558,C1802585395,33404,0,M852405159,0,0,0,0
7,PAYMENT,8559,C2068308189,144823,0,M891880661,0,0,0,0
7,PAYMENT,8564,C20910666,5845801,0,M757183584,0,0,0,0
7,PAYMENT,8567,C1449620514,85712,0,M1550514509,0,0,0,0
7,PAYMENT,8571,C1444320523,0,0,M239552687,0,0,0,0
7,PAYMENT,8589,C1158386921,71659,0,M1663079416,0,0,0,0
7,PAYMENT,8592,C472252930,996,0,M719868514,0,0,0,0
7,PAYMENT,8593,C761860521,0,0,M1751027248,0,0,0,0
7,PAYMENT,8595,C1100577282,80059,0,M2088911339,0,0,0,0
7,PAYMENT,8598,C466049686,10821,0,M844134705,0,0,0,0
7,PAYMENT,8605,C2030112623,0,0,M765873293,0,0,0,0
7,PAYMENT,8606,C150324237,0,0,M479532507,0,0,0,0
7,PAYMENT,8611,C2098269741,104734,0,M775524797,0,0,0,0
7,PAYMENT,8613,C969959180,14617,0,M723343305,0,0,0,0
7,PAYMENT,8613,C250837356,105591,0,M323114105,0,0,0,0
7,PAYMENT,8618,C839732322,52663,0,M1741792175,0,0,0,0
7,PAYMENT,8627,C144525850,12065,0,M167585516,0,0,0,0
7,PAYMENT,8673,C207855967,511805,0,M524923786,0,0,0,0
7,PAYMENT,8682,C1515619562,18420,0,M1991554431,0,0,0,0
7,PAYMENT,8682,C1141443198,15607,0,M999185713,0,0,0,0
7,PAYMENT,8694,C1259606763,7495,0,M2131518213,0,0,0,0
7,PAYMENT,8712,C1872257073,107881,0,M942829525,0,0,0,0
7,PAYMENT,8723,C1106864304,15465,0,M806299735,0,0,0,0
7,PAYMENT,8738,C1612605220,21047,0,M1039913285,0,0,0,0
7,PAYMENT,8752,C2092524029,282719,0,M1316867843,0,0,0,0
7,PAYMENT,8764,C1770500328,39015,0,M2039575147,0,0,0,0
7,PAYMENT,8796,C1841985295,0,0,M975070698,0,0,0,0
7,PAYMENT,8800,C1661953006,23701,0,M22498485,0,0,0,0
7,PAYMENT,8803,C1721954545,44263,0,M2072713946,0,0,0,0
7,PAYMENT,8805,C156947375,1087,0,M191732156,0,0,0,0
7,PAYMENT,8806,C860771331,0,0,M574643596,0,0,0,0
7,PAYMENT,8808,C730649044,40038,0,M1466691033,0,0,0,0
7,PAYMENT,8819,C336141860,147823,0,M1173151026,0,0,0,0
7,PAYMENT,8825,C1209250769,6145,0,M751054575,0,0,0,0
7,PAYMENT,8826,C1809516085,21663,0,M1169118050,0,0,0,0
7,PAYMENT,8849,C1801278817,0,0,M1904841165,0,0,0,0
7,PAYMENT,8855,C452254650,31476,0,M1171498878,0,0,0,0
7,PAYMENT,8870,C947844775,30948,0,M590399893,0,0,0,0
7,PAYMENT,8878,C375962181,394276,0,M641896206,0,0,0,0
7,PAYMENT,8879,C1724106771,1359,0,M1392427590,0,0,0,0
7,PAYMENT,8880,C601908206,4416,0,M1663174094,0,0,0,0
7,PAYMENT,8882,C1515629189,210410,0,M1264264192,0,0,0,0
7,PAYMENT,8894,C616302301,11947,0,M651177414,0,0,0,0
7,PAYMENT,8901,C831208825,30948,0,M2033937957,0,0,0,0
7,PAYMENT,8921,C2117565560,246424,0,M1198570500,0,0,0,0
7,PAYMENT,8929,C87471721,906,0,M1068147,0,0,0,0
7,PAYMENT,8930,C738666549,0,0,M1377770871,0,0,0,0
7,PAYMENT,8943,C1714479917,421,0,M1277863131,0,0,0,0
7,PAYMENT,8956,C2032527218,13158,0,M911887259,0,0,0,0
7,PAYMENT,8959,C947029083,168,0,M1061492137,0,0,0,0
7,PAYMENT,8959,C1038492925,4081,0,M1701713538,0,0,0,0
7,PAYMENT,8966,C2119329506,105016,0,M478815058,0,0,0,0
7,PAYMENT,8968,C905550128,68865,0,M756143591,0,0,0,0
7,PAYMENT,8988,C1611272816,0,0,M942223469,0,0,0,0
7,PAYMENT,8988,C358985663,0,0,M1478332044,0,0,0,0
7,PAYMENT,8995,C648039655,105004,0,M2139762545,0,0,0,0
7,PAYMENT,8998,C865415688,338,0,M1523547922,0,0,0,0
7,PAYMENT,8998,C654771939,101964,0,M1571682265,0,0,0,0
7,PAYMENT,9011,C1490349699,0,0,M199719432,0,0,0,0
7,PAYMENT,9024,C1801509276,159253,0,M1413117445,0,0,0,0
7,PAYMENT,9033,C265376844,0,0,M45770448,0,0,0,0
7,PAYMENT,9041,C91227458,0,0,M1724869902,0,0,0,0
7,PAYMENT,9052,C1412042640,0,0,M646086446,0,0,0,0
7,PAYMENT,9066,C691171870,5082,0,M1517112814,0,0,0,0
7,PAYMENT,9070,C26627833,20239,0,M1009677262,0,0,0,0
7,PAYMENT,9072,C788483720,16043,0,M2137287089,0,0,0,0
7,PAYMENT,9077,C1777278961,0,0,M139108160,0,0,0,0
7,PAYMENT,9079,C623737807,26625,0,M1995278043,0,0,0,0
7,PAYMENT,9087,C129912661,0,0,M173603238,0,0,0,0
7,PAYMENT,9094,C859019644,10809,0,M1528182438,0,0,0,0
7,PAYMENT,9099,C2077947235,146,0,M1400979201,0,0,0,0
7,PAYMENT,9105,C927575494,358278,0,M1035963174,0,0,0,0
7,PAYMENT,9110,C2024045736,269104,0,M116442074,0,0,0,0
7,PAYMENT,9125,C775481658,203043,0,M1569897808,0,0,0,0
7,PAYMENT,9138,C1083081800,11463,0,M909651658,0,0,0,0
7,PAYMENT,9139,C564908963,21564,0,M1834041945,0,0,0,0
7,PAYMENT,9150,C354191117,19329,0,M1825180841,0,0,0,0
7,PAYMENT,9155,C1128933904,88140,0,M1844179384,0,0,0,0
7,PAYMENT,9161,C1962886046,14922,0,M1320442877,0,0,0,0
7,PAYMENT,9167,C1942688939,8955,0,M2087548497,0,0,0,0
7,PAYMENT,9173,C693026222,918,0,M237502470,0,0,0,0
7,PAYMENT,9181,C484886039,287,0,M839729442,0,0,0,0
7,PAYMENT,9183,C41928093,3287,0,M381504811,0,0,0,0
7,PAYMENT,9192,C667367571,0,0,M1510583900,0,0,0,0
7,PAYMENT,9203,C893094384,29753,0,M877134882,0,0,0,0
7,PAYMENT,9209,C1621415952,0,0,M1355977634,0,0,0,0
7,PAYMENT,9215,C1057102665,165214,0,M1574626501,0,0,0,0
7,PAYMENT,9216,C1739770043,10599,0,M52439501,0,0,0,0
7,PAYMENT,9224,C1775571110,50901,0,M1246984673,0,0,0,0
7,PAYMENT,9230,C49322247,0,0,M1867721054,0,0,0,0
7,PAYMENT,9239,C1990234380,0,0,M549150079,0,0,0,0
7,PAYMENT,9249,C1741759515,39820,0,M1513946341,0,0,0,0
7,PAYMENT,9260,C1905160204,32230,0,M1532904892,0,0,0,0
7,PAYMENT,9261,C769376304,217408,0,M1740134102,0,0,0,0
7,PAYMENT,9267,C612327587,53925,0,M354122755,0,0,0,0
7,PAYMENT,9275,C867928153,10923,0,M111359831,0,0,0,0
7,PAYMENT,9277,C1584994551,60496,0,M1606246046,0,0,0,0
7,PAYMENT,9293,C1156110812,0,0,M14880096,0,0,0,0
7,PAYMENT,9299,C2078927356,605,0,M2122731428,0,0,0,0
7,PAYMENT,9304,C111129778,79983,0,M411948562,0,0,0,0
7,PAYMENT,9312,C1852560443,21772,0,M1246962289,0,0,0,0
7,PAYMENT,9329,C945399198,101554,0,M1194811718,0,0,0,0
7,PAYMENT,9334,C823319128,51487,0,M1364522278,0,0,0,0
7,PAYMENT,9353,C366005644,1273838,0,M1990255279,0,0,0,0
7,PAYMENT,9371,C2089942556,0,0,M182773555,0,0,0,0
7,PAYMENT,9372,C626236019,117034,0,M1228567772,0,0,0,0
7,PAYMENT,9375,C617764990,0,0,M347571392,0,0,0,0
7,PAYMENT,9383,C135943858,1177,0,M1217162392,0,0,0,0
7,PAYMENT,9392,C2135932857,29792,0,M297568794,0,0,0,0
7,PAYMENT,9393,C630631989,101021,0,M898304834,0,0,0,0
7,PAYMENT,9404,C670631142,0,0,M1182970984,0,0,0,0
7,PAYMENT,9414,C2118912967,0,0,M911673654,0,0,0,0
7,PAYMENT,9433,C1395952429,41839,0,M129540299,0,0,0,0
7,PAYMENT,9433,C372536645,158275,0,M2122732470,0,0,0,0
7,PAYMENT,9440,C1763317025,6134,0,M969679245,0,0,0,0
7,PAYMENT,9442,C2012007963,71911,0,M1072477273,0,0,0,0
7,PAYMENT,9443,C2032603591,20707,0,M5890434,0,0,0,0
7,PAYMENT,9443,C838149392,898,0,M415118795,0,0,0,0
7,PAYMENT,9446,C1033902090,107683,0,M928226706,0,0,0,0
7,PAYMENT,9455,C199868206,0,0,M103010850,0,0,0,0
7,PAYMENT,9459,C1224302486,1747,0,M1438317505,0,0,0,0
7,PAYMENT,9467,C188006780,0,0,M1814034089,0,0,0,0
7,PAYMENT,9468,C1643800007,21034,0,M453124891,0,0,0,0
7,PAYMENT,9530,C1479443347,88191,0,M1770804671,0,0,0,0
7,PAYMENT,9567,C943511000,0,0,M356043314,0,0,0,0
7,PAYMENT,9569,C1806738220,593267,0,M1990762490,0,0,0,0
7,PAYMENT,9572,C1204190233,0,0,M308559511,0,0,0,0
7,PAYMENT,9581,C408093269,0,0,M1636538715,0,0,0,0
7,PAYMENT,9593,C38083621,330,0,M273161335,0,0,0,0
7,PAYMENT,9601,C1151632027,0,0,M1322268566,0,0,0,0
7,PAYMENT,9622,C1386612163,23639,0,M335204551,0,0,0,0
7,PAYMENT,9625,C2140662761,7986,0,M283224765,0,0,0,0
7,PAYMENT,9632,C1879520738,3011859,0,M582849451,0,0,0,0
7,PAYMENT,9633,C1522288781,0,0,M819545304,0,0,0,0
7,PAYMENT,9639,C1526694783,12578,0,M1595677101,0,0,0,0
7,PAYMENT,9651,C235505389,10826,0,M1828864502,0,0,0,0
7,PAYMENT,9653,C202325880,10687,0,M139533828,0,0,0,0
7,PAYMENT,9665,C1064711525,4617,0,M922439609,0,0,0,0
7,PAYMENT,9666,C1745581007,25332,0,M277873616,0,0,0,0
7,PAYMENT,9668,C877944671,0,0,M1072948973,0,0,0,0
7,PAYMENT,9682,C1886136102,15978,0,M626295499,0,0,0,0
7,PAYMENT,9684,C497795832,133,0,M949250025,0,0,0,0
7,PAYMENT,9692,C1937667898,69362,0,M1522900020,0,0,0,0
7,PAYMENT,9712,C80353396,99936,0,M143815452,0,0,0,0
7,PAYMENT,9744,C255855750,10634,0,M178446099,0,0,0,0
7,PAYMENT,9745,C681553763,158027,0,M1758132212,0,0,0,0
7,PAYMENT,9749,C1720738462,61028,0,M1667931416,0,0,0,0
7,PAYMENT,9764,C1897905391,212033,0,M1137887459,0,0,0,0
7,PAYMENT,9767,C1296763998,73240,0,M1077427339,0,0,0,0
7,PAYMENT,9770,C1082753194,86025,0,M1759914811,0,0,0,0
7,PAYMENT,9772,C472451970,0,0,M304301695,0,0,0,0
7,PAYMENT,9774,C711487917,111980,0,M39846973,0,0,0,0
7,PAYMENT,9777,C384285300,592,0,M1750130372,0,0,0,0
7,PAYMENT,9779,C107799732,203240,0,M1491019876,0,0,0,0
7,PAYMENT,9785,C1420934890,55567,0,M61365661,0,0,0,0
7,PAYMENT,9792,C726400627,360,0,M1148482953,0,0,0,0
7,PAYMENT,9801,C494021631,49758,0,M1925356935,0,0,0,0
7,PAYMENT,9802,C1916918131,69748,0,M1127283004,0,0,0,0
7,PAYMENT,9803,C2044888689,211764,0,M181806430,0,0,0,0
7,PAYMENT,9811,C197670501,0,0,M2078761279,0,0,0,0
7,PAYMENT,9811,C1795254734,43656,0,M1141114101,0,0,0,0
7,PAYMENT,9822,C1325545755,9941,0,M2004688390,0,0,0,0
7,PAYMENT,9824,C251343066,20326,0,M1921907255,0,0,0,0
7,PAYMENT,9838,C1146590791,30600,0,M403831180,0,0,0,0
7,PAYMENT,9854,C1235777339,11825,0,M889237296,0,0,0,0
7,PAYMENT,9861,C1885746212,15658,0,M860090843,0,0,0,0
7,PAYMENT,9862,C2043140442,540,0,M1995700240,0,0,0,0
7,PAYMENT,9867,C1234116451,3653,0,M1649464124,0,0,0,0
7,PAYMENT,9869,C565880913,29888,0,M1936849335,0,0,0,0
7,PAYMENT,9869,C1897642755,40976,0,M329293111,0,0,0,0
7,PAYMENT,9885,C100240177,0,0,M690864655,0,0,0,0
7,PAYMENT,9895,C61338498,17187,0,M1512216535,0,0,0,0
7,PAYMENT,9901,C905009026,219,0,M602908276,0,0,0,0
7,PAYMENT,9902,C1421282384,278971,0,M2005843823,0,0,0,0
7,PAYMENT,9911,C883670413,34444,0,M958161465,0,0,0,0
7,PAYMENT,9911,C649499852,0,0,M863737126,0,0,0,0
7,PAYMENT,9911,C1858856999,2138,0,M1421547398,0,0,0,0
7,PAYMENT,9911,C728007465,5767496,0,M1039426522,0,0,0,0
7,PAYMENT,9922,C481976794,351853,0,M863941044,0,0,0,0
7,PAYMENT,9923,C1663629689,6333,0,M388797014,0,0,0,0
7,PAYMENT,9950,C1905535567,5712,0,M2089652789,0,0,0,0
7,PAYMENT,9970,C319924142,7212,0,M1829604769,0,0,0,0
7,PAYMENT,10000,C711590723,788,0,M642389872,0,0,0,0
7,PAYMENT,10002,C315408595,0,0,M259277674,0,0,0,0
7,PAYMENT,10004,C1030093739,957,0,M1473697285,0,0,0,0
7,PAYMENT,10020,C1182055560,30855,0,M68786983,0,0,0,0
7,PAYMENT,10021,C2086209683,138,0,M1656185923,0,0,0,0
7,PAYMENT,10024,C503242290,12391,0,M958514226,0,0,0,0
7,PAYMENT,10041,C319509860,188972,0,M267555321,0,0,0,0
7,PAYMENT,10058,C607204801,39940,0,M50848559,0,0,0,0
7,PAYMENT,10061,C1021978448,0,0,M226024831,0,0,0,0
7,PAYMENT,10088,C391438756,192703,0,M1426815634,0,0,0,0
7,PAYMENT,10090,C1677732082,16805,0,M1219970301,0,0,0,0
7,PAYMENT,10101,C963044384,435405,0,M835472955,0,0,0,0
7,PAYMENT,10110,C1937855448,21889,0,M439513824,0,0,0,0
7,PAYMENT,10115,C214869182,32050,0,M1090073068,0,0,0,0
7,PAYMENT,10132,C116850709,20125,0,M492815168,0,0,0,0
7,PAYMENT,10138,C1401758472,0,0,M1023842266,0,0,0,0
7,PAYMENT,10138,C1620381515,21238,0,M787953412,0,0,0,0
7,PAYMENT,10141,C836028105,23358,0,M2145472404,0,0,0,0
7,PAYMENT,10156,C411382490,0,0,M252744319,0,0,0,0
7,PAYMENT,10157,C1634898999,177672,0,M1836970545,0,0,0,0
7,PAYMENT,10162,C1954507152,0,0,M1659694257,0,0,0,0
7,PAYMENT,10164,C1479741538,10002,0,M635438204,0,0,0,0
7,PAYMENT,10200,C1974397962,20141,0,M112774596,0,0,0,0
7,PAYMENT,10204,C912142070,0,0,M2012833184,0,0,0,0
